ID,Reviews,Label
Train_User_2338,"Omni Royal Orleans offered convenient location, and loads of amenities. The staff is gracious and really makes you feel at home from the second you arrive outside the front entrance. There is a restaurant downstairs where we had an excellent meal, and the lobby bar was fun and relaxing for cocktails. For American standards, the room is small. If you... More",Excellent
Train_User_2339,Cant beat the location of this hotel. Its a block away from Bourbon street and minutes away from Jackson Square and other attractions. Plenty of restaurants near by. Staff was extremely pleasant. The rooms were nice and clean. No complaints overall. Booked the hotel through a package deal and got a great deal.,Good
Train_User_2340,"Very friendly, great location in the French Quarter very comfortable. It was just down the sidewalk from Bourbon street but far enough to get away from the late night partying. I give it a 5 star rating.",Excellent
Train_User_2341,"The room was very clean and beds were extremely comfortable. The hotel staff were so very nice. The location of this hotel is perfect, right in the midst of downtown but not so loud that one cannot rest. We had the best time and this hotel, by far, is one of my favorites. We love the City of New Orleans... More",Excellent
Train_User_2342,"This was my first visit to NOLA and chose the Omni on a friends recommendation - was very pleased. Location is excellent, good service and friendly employees. Rooms are small (we upgraded to a deluxe room/queen (still small) but clean, comfy and great water pressure in the shower :). Bar lounge nice (singer Yadonna was very enjoyable). Good Rooftop... More",Excellent
Train_User_2343,We basically picked this hotel off the internet by the nice picture. What a pleasant treat it was right from beginning to end! I cannot say enough about every aspect of this property and I will be staying there for certain on my next trip to New Orleans!,Excellent
Train_User_2344,"Lovely hotel, great pool, decent gym, good food, lovely courteous staff, perfect location. You really won't find better in the French Quarter. Only slight criticism is the rooms could be bigger. But they are very clean and well maintained with one of the most comfortable beds I've slept in. Wifi is free if you are staying there - just ask... More",Excellent
Train_User_2345,"Had our daughters wedding at the Omni Royal Orleans. All the staff was beyond fantastic. Everyone had a great time, the location of the property could not have been better. The quality of the hotel is great. We had a suite and it was perfect.",Excellent
Train_User_2346,Pleasurable stay other than terrible internet service. Place was clean and in a very good location. Transportation was easily available. Rooms were quiet and special rooms in the hotel were easily accessible. A nice touch was a filled ice bucket when the bed was turned for the night.,Good
Train_User_2347,"My husband and I visited NOLA to celebrate our first wedding anniversary this past weekend. Upon our late arrival, we were greeted by the Valet and Bell Boy and quickly checked in for our stay. There was a mix up with the room key which stalled our 'settling' for 30 minutes, but we were told that the woman that assigned us the keys was on medication from a dental operation. The room was lush but small - neither of us minded, since we would be tourist hopping and eating all day any...view moreway. The view was great, and we were pleased that it was located far enough from Bourbon that you couldn't hear the crazy screaming drunkenness (though, Saturday was a bit louder than Friday). Room service was excellent and speedy. Information was readily available and the hotel was really clean. We didn't get to explore the upper deck pool area or dine at the Rib Room, but plan on staying here again - it's in the middle of everything and a really great value!view less",Excellent
Train_User_2348,"Stayed 3 nights for a conference. The rooms are small as this is a historic property, but very nicely decorated, clean and comfortable. There are dimmers on the lamps, robes and nice sheets. Outlets on side of bedside table. Lovely roof Pool and bar. Service was fabulous from fast check in to housekeeping to wake up calls.",Excellent
Train_User_2349,We arrived early and we hadn't slept. Our room wasn't ready. They finally gave us a room just to sleep in until our room was ready. Thank You!!!! Staff was friendly. Pool was clean and had a nice view with a breeze. Will definitely be back!! I've stayed in many hotels in New Orleans. This one is my favorite.,Excellent
Train_User_2350,"Stayed at this property while on a convention. Hotel is on an old building but nicely renovated. Noise is a problem, though bring ear plugs or ask for a room that doesn't face the street side, as the party goes on all night.",Good
Train_User_2351,"Finally Made a reservation with Omni after many attempts. Their reservation system would put call on hold for a long time. Should have been a warning on things to come I finally called the front desk and they connected me to reservations. Made a reservation to check in May 28th, three nights. Requested early check in This was a special... More",Pathetic
Train_User_2352,"Had a balcony room. Wonderful! Clean, comfortable and great view. Bell staff is tops - best of all hotels we have ever stayed with. Rooms have recently been renovated. Much better now than in recent past.",Good
Train_User_2353,"Bad: Would have enjoyed a restaurant in the hotel with a bar. One additional chair in the bedroom would have been great. Good: Clean room, comfortable beds, nice location and a friendly staff.",Excellent
Train_User_2354,"Bad: We felt that the hotel was overpriced for the amount we paid. Neither my wife nor I felt that it was worth 265 a night. We make it a point to stay at Hilton properties whenever possible, and this was our first visit to a Hilton Garden Inn it will probably be our last. While the property was nice, it was not what I expected for the price. We get a better value from Hampton Inns. Good: Our room was well appointed and comfortable. As I have come to expect from Hilton properties overall, the hotel was nice.",Good
Train_User_2355,Bad: Outside the center and hard to reach without car! Internet usage requires registration with many personal details. Good: Good offer for the price!,Excellent
Train_User_2356,"Bad: The television was so small that it could barely be seen from the bed. The fitness room was way below par, only two working machines. And, the HVAC in the room was balky, loud, clunky and less than adequate. Good: Location for me was excellent. Breakfast was a real value and the size of the room was really large.",Good
Train_User_2357,Bad: Lavatory very small for a large bathroom.,Excellent
Train_User_2358,"Bad: Shower liner needs replacing. Upgrade of toilet tissue. Also, would be very nice to have Alittle something to pick up an eat, in the morning, in the lobby area. Good: Bed very comfy! Coffee in room Loved the delicious cookies you had in the lobby area, along with the wonderful fruited water!!!!! Our favorite!!!! That was just perfect in the late afternoon after coming back from Williamsburg!!",Excellent
Train_User_2359,"Bad: Front desk guy was grumpy at check in. Breakfast was very confusing, half buffet half waited on. Good: Clean convenient location",Good
Train_User_2360,"Bad: Short on hot water during the evening. It was fine during the morning hours. When I mentioned this at the desk they promised to look into it and adjusted my bill to compensate. Good: Very clean, attractive. Good value for the money.",Excellent
Train_User_2361,"Good: excellent hotel in great position, very friendly efficient staff, great on site cooked breakfast, very good dinner menu and excellent evening bar. Well positioned for many restaurants in walking distance. Onsite pool and gym",Excellent
Train_User_2362,Bad: The bed was so uncomfortable that I am still soar tired a day from being home. The curtain would not close completely to block out pole light.,Average
Train_User_2363,"We hosted corporate meetings here for 15-20 people for about a week and in short, i will never go back again. The rooms were fine, but the meetings were not the best and the food at the restaurant was very slow and closed early. We had working lunch catered and some of the sandwiches were moldy and service terrible when... More",Bad
Train_User_2364,"I would recommend the property and would happily stay there again,. I think the room was fairly clean, even though because of the decor and color scheme, at first impression, it gave the appearance that it wasn't. The bedding was fine, though there was a hole in the bedspread. The towels were clean, but there was stains that appeared to... More",Average
Train_User_2365,"A no frills location in a residential area. Close to freeways, 7/11, Starbucks and a Mexican restaurant/nightclub. Check in was quick and not welcoming but to the point. Parking lot could be an issue cause of the size but it wasn't packed at check in so we avoided the dilemma. The elevator in the lobby was convenient, quick and a... More",Average
Train_User_2366,"We were just there for the 2012 Rose Bowl. The staff was extremely helpful in assisting us as to how to get around town. They went out of their way to see that we were helped. It's not the Grand Hyatt by any means, but it was clean and quiet. Rick's Burgers across the street had great meals for a... More",Good
Train_User_2367,My only issue is that I have expierienced better Wyndham hotels for cheaper prices in my area. Bigger rooms to bigger in-room jacuzzi units to better overall atmosphere to the room. Service or cleanliness was not lacking here just overall quality of rooms compared to other Wyndham hotels.,Average
Train_User_2368,When going places I like to see a landing point of a nice place of class. Clean rooms with a decent size to go along with it is a prayer.,Excellent
Train_User_2369,Carpet so dirty that upon entering shower the foot prints would not rinse off the tub. Laundry room directly below room would shake entire room when maids were doing laundry.,Bad
Train_User_2370,"Not enough pillow, dingy shower curtains, bad TV reception. TV mounted in location that it hard to view television. Room almost 100.00 dollars, not worth it, will never stay there again.",Pathetic
Train_User_2371,General manager was rude at checkin and would not let me checkin for an hour. I had pre arranged to have room prepaid and he refused,Pathetic
Train_User_2372,"Really nice hotel in an awesome area of Cali. Love this city, A LOT!!",Excellent
Train_User_2373,The motel is close to highway I-405 and very close to LAX airport. The surrounding can be very noisy. We stayed one night in the motel because we had an early flight from LAX. It's good for just one night.,Average
Train_User_2374,"came here for a business trip, they accommodated us to no end. The staff really did a great job tending to us!",Excellent
Train_User_2375,"This hotel was nice and clean.Walking distance to several restaurants,it was an easy drive to get there.",Excellent
Train_User_2376,"the rates are fabulas, the facilities are clean. The location is perfect. very impressed",Excellent
Train_User_2377,"I got a great deal on this place on Hotels.com for 81/night. Otherwise, I wouldn't have chanced it. I've always stayed at the name brand hotels and didn't see anything appealing about this hotel from their pictures online. I stayed for two nights in a room on the second floor of building 6. The lobby is kind of strange. There... More",Good
Train_User_2378,"This was a great place to stay. It was quiet. our room had a balcony with a view which is something we absolutely needed. The staff was nice and helpfull and the breakfast was exactly what we like. breads bagels yogurt fruit hard boiled eggs and cereals, perfect.",Excellent
Train_User_2379,"We wanted to stay away from the city in a smaller place, so we ended up in Sausalito. Friendly welcome. We had a room on the ground floor, which was very clean and spacious. There was some noise from some water feature outside, but that didn't really bother me. The room had a lovely dcor. Nice breakfast with fresh fruit,... More",Good
Train_User_2380,"The room was absolutely beautiful! We arrived before check-in, and our rooms were ready to go. There was an ample amount available for breakfast, and the wine and cheese nights were very relaxing and fun to attend. We met wonderful people staying at the inn with us... made the atmosphere very friendly and homey. The staff were an excellent group,... More",Excellent
Train_User_2381,"I am shocked how kind and courteous and simply nice the staff is at this hotel. The front desk ladies are fantastic. Kind, sweet, cute, and genuinely customer oriented. The evening Kick Back cocktail reception is amazing as well. Full on dinner if you like every night at 5:30pm with a full bar!!! And the food and beverage staff are... More",Excellent
Train_User_2382,"The two room suites are very clean an well maintained. We stay at Ocean Suites a couple of times a year and are always happy with the accommodations. The mini kitchen has a full size refrigerator, microwave, oven, coffee maker with coffee provided. Pots and pans along with dishes are provided. They even have coffee sweetener, a wine bottle opener,... More",Excellent
Train_User_2383,"The property is very attractive inside and out. When the sun came out I noticed flower baskets hanging under the staircase on the main building and some trumpet vine, and fuchsias blooming on the hillside. The decoration and practicality of the interior is very well planned. The interior pictures of nature and local scenery provided cheerful ambience. I noticed the... More",Excellent
Train_User_2384,"This is close to Pasadena City College and a close walkinto old town.My in laws stayed here and they were very happy with this hotel,clean,good price and clean!",Average
Train_User_2385,"The three best things about the Saga Motor Hotel: location, location, location. Right on Colorado Boulevard, across the street from Pasadena City College, the Saga can best be described as a 1950s motor lodge. That is, its a place you can sleep in relative comfort, but the decor is sadly in need of updating. The TripAdvisor photo taken in 2011... More",Average
Train_User_2386,Nice hotel in SLO. staff was friendly and they had cookies and coffee when we checked in. Only minor complaint was the continental breakfast was a little on the light side. But there are plenty of places to eat in SLO so other than that it was great.,Excellent
Train_User_2387,"The Positives: Most of the staff was very friendly. Good location. Hotel clean. Beds comfortable. The Negatives: Too expensive for what you get. Breakfast was just OK No coffee in the breakfast area or choice of milk with cereal. Had to wait a long time for items to be refilled. Bathrooms small. Stingy on the towels. Lobby very small, not... More",Average
Train_User_2388,My experience here was pretty Awesome! The staff was very Helpful with whatever I needed and any questions I had about the area! I Would Recommend This place over and over! Very Happy with Staying here!!,Excellent
Train_User_2389,"We wanted to stay in San Luis Obispo on our way home. We found this inn very nice, well kept. Can't complain about the location, near to a lot of restaurants. Not too much road noise. It has a microwave, refrigerator and coffee maker.",Average
Train_User_2390,The staff was very friendly and they made check-in super fast. My family and I got there a little early they checked the room and since it was clean they got us in early. One of the best stays I've had in a hotel. We will definitely be staying here again in the future.,Excellent
Train_User_2391,"Located very close to SLO Performing Arts Center which was very convenient. Room was clean and appointments were ok. Check in was a bit strange, no towels pool / Jacuzzi area, lots of traffic noise from HWY 101. The price seemed high for the accommodations, and we were given a room adjacent to the elevator, which made for more... More",Average
Train_User_2392,Only spent 1 night here. Clean and spacious rooms. Good varied breakfast included. Bed was very comfortable. Would recommend this motel for short stays. Free parking. San Luis Obispo itself is a very nice town!,Good
Train_User_2393,Stayed for Business. Will not come back. The room was small for 2 beds. The Sheets had cigarette burnt stains.,Pathetic
Train_User_2394,Worst place ever for family room was smelly and office staff not helpful,Pathetic
Train_User_2395,"Furniture and fixtures were in desperate need of repair and updates. Desk was wobbly. Furniture was scratched. AC unit looked like it was going to die. Toilet seat was worn and needed to be replaced, etc.",Pathetic
Train_User_2396,"WE FOUND THIS PLACE TO BE VERY NICE AND PLEASENT I JUST HAD TO WRITE SOMETHING FOR THIS PLACE THIS IS A GREAT PLACE AND A GREAT MANAGER WE HAD CLEAN CRISSSSSPPP BED SHEETS GREAT BED AND PLENTY OF HOT WATER, THE ROOMS WAS CLEAN BUT I GUESS BECAUSE ITS OLD LOOKS AS IF IT IS NOT CLEAN AND SAME FOR THE BATHROOM IT WAS VERY CLEAN BUT NOT NEWER I GUESS WE ARE USE TO SEEING NEW HOMES WE FEEL WHERE EVER WE GO WE EXPECT NEW STYLE ROOM BUT FOR THE PRICE I GOT 5 STAR SERVICE FOR ONE STAR HOTEL AND THE LOCATION I WAS SO CLOSE TO CONVENTION THE CASINO RESTARUNT AND THE AIRPORT, NOW WHAT MOORE CAN I ASK FOR CLEAN ROOOM CLEAN BED SHEETS AND PLENTY OF HOT WATER FOR THE MONIES I PAID FOR I GOT A GREAT DEAL.",Good
Train_User_2397,"Stayed here for 10 nights Rooms very Clean, Kitchenette very very well provided paper Towel everything you need Except a kettle (hey I am British). The only one very little gripe more chairs outside would be good. Laundry room clean and washers and driers very good",Excellent
Train_User_2398,"My family found our way to Hyatt Valencia as a result of a catastrophic Gas Well blow-out. Governor Brown declared a state of emergency and more than 4,400 people from my community were relocated to hotels. It was our misfortune to wind up at the Hyatt Regency Valencia. They took FULL ADVANTAGE of the situation, of us, and even the... More",Pathetic
Train_User_2399,We booked this hotel last minute. We thought it was going to kind of A mediocre room. When we arrived there was plenty of parking and best of all parking is free. When checking in the two gals at the front desk were very pleasant. Check in was super fast and easy. When we arrived to our room we were... More,Excellent
Train_User_2400,"This Hyatt is a great place. Clean, quiet, friendly staff, nice bar, great happy hour, well located and responsive to your needs. We will stay here again without a doubt. It was a little noisy from other patrons slamming fire doors. That was not the hotel's fault. That came from people with no social graces.",Excellent
Train_User_2401,"This hotel has all the amenities we wanted. The bar is wonderful. The food in Vines, the restaurant, is exceptional. We have enjoyed the wait staff tremendously every time we dine there. The location of the hotel is in a very nice area with many restaurants. For families, it is close to Magic Mountain.",Good
Train_User_2402,"We were looking for a quick low key weekend escape to get out of the heat, without breaking the bank, Upon arrival, staff was friendly, check in was a breeze, the hotel and grounds were excellent. Location was close to dining, shopping and nightlife. Will definitely return!",Excellent
Train_User_2403,One of the girls at check-in had zero personality. actually she was draining. Outside my view room was the obstruction of a white wood gazebo. I don't understand this to be a view. The room service selection price and quality was excellent!,Good
Train_User_2404,"There was a restaurant charge on my invoice for 139.00 and I contacted the front desk to notify them that I did not eat at their restaurant, charge a meal to my room or order room service so obviously someone used by credit card info on file to charge a meal. The person working the front desk was dismissive and rude and just said We'll look it to it. I told him that was not good enough I wanted to know if my charge info and identity was compromised so I could notify my bank. I'll cut to chase he was no help. I asked to speak to a manage but I was told there was not manager on duty so two hours later I finally spoke to a manager Jim who told me the charges would be reversed in 3 days...I still don't know if my personal info has been compromised and I have to monitor my account everyday and the charges have still not been reversed. Terrible customer service. Bob",Pathetic
Train_User_2405,"The Hyatt Valencia, located near Magic Mountain in non-descript Santa Clarita is a dressed up basic hotel. Adding lots of marble flooring and mildly hip decor cannot disguise some neglect and oversights that lower end chains now provide. The ice machine was out on at least two floors the night I was there, and there are no electrical outlets near... More",Average
Train_User_2406,Centrally located centrally located close to centres. Great place to crash after a long flight from Melbourne. Room is well serviced and clean staff very friendly. Nice grounds with swimming pool. However only complaint is the balcony suit with pool views has no views,Good
Train_User_2407,So this isn't the best motel out there but the price is right and if you are just looking for a place to crash for a night it will do. The rooms are clean and the beds are comfortable. You can bring your pets in the room with you. It's close to the freeway and Marie Callendars (which has wonderful breakfasts). Try it out you won't be disappointed.,Average
Train_User_2408,"First of all, the owner manager both are very rude. The room I stayed in was not that clean when I first checked in. There was and probably still is writing on the walls. Not only that, but there are a lot of cockroaches, semi-torn carpet, and the walls have black fingerprints that look like they have been there... More",Bad
Train_User_2409,"Ok place to stay but nexr time i'm in Morro Bay i will definitely look for someplace else. There was no phone in the room, no extra toilet paper, no clean washcloths the second and third days.",Average
Train_User_2410,"I booked our rooms on the Internet - didn't see any accessible rooms listed or that there was no elevator. I did write notes as to our needs, but we were originally going to be in a room on third floor with no elevator. The gal who checked us in offered a cottage on first floor for same price, which... More",Average
Train_User_2411,We had a room on the top Floor. Which was nice because you could see the sea It was very spacious and very clean. And a cosy fireplace. The room was up to date as well. It was nice to have some modern furniture for a change Breakfast was very good too but some fruit would be nice. Oh and... More,Excellent
Train_User_2412,"Hesitant to book after reading reviews but turned out good. Staff very nice. Room clean and spacious. Bed was comfortable with clean sheets. Don't know why people complained about the continental breakfast. They had cereal, waffles, muffins, good coffee, juice, etc. in a clean environment. The complainers need to realize this is not a bed breakfast or a gourmet restaurant. Had a first floor room and could hear upstairs foot falls but that is to be expected in any motel. Good thing no noisy people tho. Second night rate (Saturday) was way overpriced for this place. Would recommend if only staying a few days. This motel is just a plain vanilla.",Average
Train_User_2413,"I always take cleaning wipes,side of table,remote control and door handles dirty,lamp shades torn,no sprinkler system not in mine or my daughter's room. Manager very nice,breakfest good,the waffles were a nice surprise,arrears very quite.",Average
Train_User_2414,We had a great time!,Excellent
Train_User_2415,"This was the only place we could find that was under 200/night, available last minute, and received decent recent reviews. The staff is nice, room is clean and beds were comfortable. I had a hard time sleeping because it was a bit stuffy as there is no AC. It's definitely not worth the rate, but considering what other hotels were... More",Average
Train_User_2416,"I found a large bug in the bathroom, someone else's old coffee filter bag in the coffeemaker, shower curtain bar broken, and on a near freezing night (35 deg low), the heat didn't work, it only made a dangerous sounding electrical noise.",Average
Train_User_2417,"Or stay was just okay, hotel in need of some work.",Bad
Train_User_2418,I bought a night at this location off of Trip Advisor and I got a really good rate for this area. The bed was awesome I had a really good night sleep. The view of the ocean was very tiny and I was told that if I wanted a better view I'd have to pay more even though there were... More,Average
Train_User_2419,"Sink had leak, which soaked the entire counter top. Given rags to wrap around the faucet and told that no maintenance person available. Given option to move on last night there. Outlets do not work, plugs fall out. Coffee pot never cleaned out. Towels received were stained. On first arrival, toilet had some poop floating in it. Phone did not work, no dial tone, no way to contact front desk. Went to continental breakfast, and muffins were covered with ants. She put them away, but next morning, the muffins served were stale. I believe she saved them and served them the next day.",Pathetic
Train_User_2420,"We arrived late (after 9pm), so we called ahead to let them know. This was no problem and the front desk woman was very courteous. Our room was spacious and included a refrigerator and microwave. The accommodations were clean and comfortable. We felt the hotel was a good value for the price.",Good
Train_User_2421,"Good location, walking distance to shops and restaurants. Just a few minutes from the beach.",Excellent
Train_User_2422,WiFi was bad spent four days there and got on WiFi 2 times . Water pressure was low. And no decaffeinated coffee. Coffee pot only makes 2 tiny cups of coffee anyway.,Good
Train_User_2423,The Aloft Cleveland is located at the beginning of the Flats area in downtown Cleveland. This Starwood propety is a trendy hotel with uniform rooms...all rooms look alike and offer the bare minimum in decor..a very comfortable bed..nice stall shower...not no comfy chairs or real decor....It's designed for a younger traveler who doesn't care for many creature comforts...don't look for... More,Good
Train_User_2424,"In Cleveland on a weekend trip to visit my daughter. We booked through Travelocity and got a more than reasonable rate for airfare and lodging at Aloft. The hotel is hip, modern and new. It's in the center of a growing nightlife on the water front of downtown. Our room faced the popular Punch Bowl club and it was clearly... More",Good
Train_User_2425,Came out here to see my friends band play at the flats just across the street from Aloft! The hotel is in a great location! Great food all around and walking distance. Cool view of some huge bridge! Right next to the water (always stoked when I'm near water!) Rooms were clean and very modern! Great place to stay! Would... More,Excellent
Train_User_2426,Shoney's is right next door and the Carroll's General Store is just a quick drive behind the motel. This made all the difference in the world.,Good
Train_User_2427,"Wi-fi was hit or miss, breakfast was not good.",Average
Train_User_2428,It was a good clean stay.,Excellent
Train_User_2429,"Was in town for business, stayed only 1 night. By far one of the best HIE i have stayed at! Whenever i travel i tend to stay at them. It is not that often and usually not in larger cities. The room was clean, even the bathroom where most hotels lack. Bed was comfy as were the pillows. The TV....super... More",Excellent
Train_User_2430,"Absolutely Awesome Hotel and Service for families. We (team families) stayed here for a Girls Fastpitch Tourn and it had everything needed to entertain the team parents before after games. Pros Pool, Breakfast Laundry Room In room Fridge and Microwave Lots of seating in and around lobby to gather and meet for everyone. Office/computer room in lobby area... More",Excellent
Train_User_2431,"I was on my way to Cincinnati and stopped over for the night. My room was very nice and the area was nice and quiet. If you have kids they will like the pool and splash park. I didn't use the area, but saw kids in and out all day/night and parental supervision is required which is nice. As a... More",Excellent
Train_User_2432,"Several years ago during an area ice storm and widespread power outage, our family checked into this hotel. We were able to obtain a room at a significantly reduced rate which shows the generosity and helpful community spirit of the Daly family who own/manage this and other businesses. The room was clean, comfortable, and met all of our needs. Superior... More",Excellent
Train_User_2433,Wedding party outside in pool area until 4:30 in morning. Very loud. Front desk was ignorant to whole event even tho you could see outside tables from lobby. Room was below average with door that seemed broken and toilet rocked on floor. Worst night at a hotel in 30 years. Unconcerned personnel with indifferent attitude was the worst. Never stay... More,Pathetic
Train_User_2434,"Stayed one night and it was perfect for our travel plans. The hotel is quiet, clean and up to date. The staff was friendly and efficient. Loved the bright color scheme and all the big fluffy towels in the bath. The water pressure was out of this world. The lighting a bit dim in the bathroom but overall a perfect... More",Excellent
Train_User_2435,"We having been coming to Hollywood, FL for quite a few years now. Every year we stay somewhere different because we haven't found THE ONE. This is it!!! We found THE ONE!!!! Great property! The room are clean...NO BUGS!!! Beautiful, tropical courtyard right outside our door to hang out at night. Perfect for those evenings that that are too windy,... More",Excellent
Train_User_2436,"The QI in Weeki Watchee is far enough enough away from Tampa to be out of the madness that is US-19 yet close enough for daytrips to the Tampa area as well as up the Gulf coast. Very reasonable rates. Service was excellent, friendly and helpful staff. The lady who took care of the breakfast bar was especially attentive. We... More",Excellent
Train_User_2437,My family and I drove about 4 hours to visit Weeki Watchee Springs very early Saturday morning and had reserved a room for the same night sine it's less than a mile from the park. When we got to Weeki Watchee the park was already full and we didn't really have a plan B. The hotel was very accommodating and... More,Excellent
Train_User_2438,"First I want to say a big Thank You to everyone at Ramada who made my stay such a memorable one.I was greeted at the airport with a warm welcome from Mario the van driver who remember me from the time he saw me on the pavement, Alberto at concierge who welcome me back.Marielys Ana in the restaurant at... More",Average
Train_User_2439,We are repeat guests to Ramada but sadly this will be our last stay as we will be looking to take our family elsewhere. This was our first vacation that we could not wait to get back home. I am employed at one of the leading hotels in Barbados and was very disappointed with the service of the hotel and... More,Bad
Train_User_2440,"Stayed for a total of eight days. Rooms spacious and updated recently. Everything in working order. A/C a bit noisy, but working fine. Overall, Hotel is showing its age here and there, but it is good value for the price. As stated in previous reviews, they do have the slowest elevator in the world (but it is working). The guest... More",Good
Train_User_2441,Very strong smell in the hallways I was in the last room on the second floor and the internet did not work They offer storage of luggage service but not allowed to leave the luggage after checkout. Extremely rude clerk who answered me in the checkout,Bad
Train_User_2442,"There's a newer Ramada closer to the airport, but because Ramada appears to be all franchise, you never know what you're getting, and this was bad. Our reaction confirmed by a fellow traveler, returning from Ecuador, the next morning -- her bathroom had pipes leaking brown fluid in wall. A woman possibly seeking trade was buying beers from the shop... More",Pathetic
Train_User_2443,I don't even know how this place is still operating. The girls at the checkout desk are rude and confrontational. Their faces depict people that are being forced to work... Not helpful whatsoever. Unprofessional! Checkout took for ever and they don't know how to explain things. The AC in some rooms don't work. Please send those ladies to customer service... More,Pathetic
Train_User_2444,"we were here one night with our 3 boys and I have to say that the girl that checked us in and checked us out (same person but forgot her name) was awesome! usually when we walk into a place with our 3 crazy boys we are instantly judged or get eye rolls, but she was so friendly and engaged... More",Excellent
Train_User_2445,Great stay love the see through shower. My reservation was confirmed but not booked. I was booked extremely fast. The service was fast and very friendly. All smiles. I enjoyed playing pool. The decor is fabulous and sheik,Excellent
Train_User_2446,I went here with friends from work and we had a good tome. They have a small bar area but was good enough for the ten of us. Only drawback was the slow food service as it took over an hour for chicken tenders. Probably would go to a different place next time.,Good
Train_User_2447,Overall great stay. Clean modern hotel with friendly staff. Free internet. Very nice breakfast with individualized orders. Rooms were very comfortable and modern. Bathroom spacious. My first stay in Aloft hotels. Will return to this chain.,Excellent
Train_User_2448,"We were looking for a nice hotel to stay for a couple of days and we wanted to take our dog for her first trip.. This was more than we expected! Personal so nice and attentive, the place is so beautiful and dog treats!! We love this place!",Excellent
Train_User_2449,The motel has a pleasant classic feel and appearance which is slowly disappearing from our cities. It was clean and the grounds were well kept. I enjoyed the casual atmosphere.Prices were appropriate. The pool area is nicely set up.,Good
Train_User_2450,"My favorite place in clearwater,minutes from the beach and shopping malls,grocery stores,supermarkets,Very clean rooms,kitchen,sleep beds,TV,o.m.g.beautiful...I had so much fun at the pool,you can even cook at the pool, courtious service by the staff,fred,bonney,catalina..just ask and they get whatever you need,grace and fonze are the owners and they are just great people.Reasonable prices for clearwater.My kids have a ball there.i stay for month's out of a year,would not stay anywhe...view morere else.Heated pool...i can go on and on,but they are my reviews,enjoy your stay,i guarantee you will go back.... MIKE ELSIE,AND KIDSview less",Excellent
Train_User_2451,"Charming historical hotel in downtown Historic hotel in downtown Bradenton with beautiful lobby. Friendly staff. My room was huge and well-appointed. The complimentary breakfast was adequate but nothing special. Very convenient - just a few blocks from Main Street restaurants, the museum, and river walk.",Excellent
Train_User_2452,Call to get their websiter Get new rooms and low rates toor 10 off for veterans and students,Excellent
Train_User_2453,"This motel is reasonably priced, has a great location, beautiful pavilion complete with grills/smokers and picnic tables and easy access to the beach. The staff is friendly and the rooms are perfectly nice for an inexpensive getaway. Will definitely stay here again. Great job, Sea Aire. Keep it up!",Excellent
Train_User_2454,"This hotel will never be considered luxurious, BUT the charm, staff, and grounds make up for it. The rooms are comfortable and very functional. Close walk to old cocoa village, with great restaurants all within walking distance. I am local but still go out of my way to stay there!",Good
Train_User_2455,Loved it did not expect to be that great the owners are just wunderful loved it and enjoyed give them ***** stars anytime thank u guys so much can't wait to go back . Best family vacation ever thanks to the owners.,Excellent
Train_User_2456,"Close to all the beautiful beaches. Resort appears outdated from the outside but pretty nice inside the rooms. Tiki bar is the gem of the resort, what a fun time. Would come back for sure. Bath tub was a little gross, shower head was shady but sht happens!",Good
Train_User_2457,Small but comfortable. Staff was friendly. Room was relatively quiet considering the nearness to a busy street and freeway. Parking lot was easy to get in and out of if you use the sidestreet entrance. Close of lots of places to eat. Saved me a lot of commute time to LA. Breakfast was good. Food was fresh and lots to... More,Good
Train_User_2458,"We enjoyed our stay at the Beast Western Royale in Pasadena. The King Suite was very clean and well appointed. They have a nice pool and spa area. There are restaurants within walking distance. The employees are all very friendly and helpful. Breakfast was delightful, fresh fruit, sausages, hash browns, eggs, cereal, waffles, pancakes. Just about everything you might want.... More",Excellent
Train_User_2459,"We stayed here for two nights on our way to Orlando. Abundant, tasty breakfasts, modern rooms with cable and wifi, friendly staff, free and easy parking but a very poor gym with out-of-order equipment.",Good
Train_User_2460,"Excellent place to stay. Cheryl made our family feel welcomed. Proximity to all the entertainment and fun was absoluty perfect !! Thank you for making our stay that much more enjoyable ! Tony , Bev and Boys",Excellent
Train_User_2461,"My family stayed here over the July 4th holiday. We were with 5 other families who had previously gone camping together for several years. We all enjoyed the camping experience, but wanted an alternative to a tent. This location was perfect. The kids were all able to play and swim, we could have group meals and sit by a campfire... More",Good
Train_User_2462,"I stayed here twice last summer and it was well worth it. There are plenty of stores and restaurants near by, and the beach is within walking distance. The pool is small, but very nice and clean (which you don't always find). The rooms don't look like a palace, but they are reasonable as are the prices. The area is... More",Good
Train_User_2463,"I spent three nights (Friday through Sunday) here the weekend after Labor Day. I had a wonderful stay. The rooms were well appointed, had everything I need. I was in the motel section. Two good size bedrooms, kitchenette with two burners, a microwave, utensils, plates, etc....a dining area, a couch, full size frig/freezer, a working TV and remote (think it... More",Good
Train_User_2464,As usual Hampton Inn is good and doing everything to make your stay a good experience Good overall experience Breakfast is always a strongest point of any Hampton Inn Location is the best for people looking to eat around because it is located in industrial -office type complex Close to I-95,Good
Train_User_2465,"stayed in Saco with some co workers, some pretty good restaurants near the hotel, and close enough to get to Portland next day, get business done and hit a good restaurant ion PORTLAND! stayed in two other similar hotels this trip, service here was really accommodating and friendly, nice touch",Good
